stop_id,stop_code,stop_name,stop_lat,stop_lon
3,03,INSTALATORÓW,52.20054,20.94777
9,05,HYNKA,52.18973589,20.95895588
12,06,PKP RAKOWIEC,52.19722463,20.96302732
13,05,PKP RAKOWIEC,52.19715413,20.96303153
14,02,INSTALATORÓW-KAM,52.19841315,20.95761317
17,05,KRAKOWIAKÓW,52.18558498,20.95500957
28,01,ŁOPUSZAŃSKA,52.19666064,20.92996314
34,02,RYŻOWA,52.20019671,20.91452682
36,01,PŁUŻAŃSKA,52.2071032,20.92495994
46,04,DZIECI WARSZAWY,52.19256889,20.90710602
50,01,SPISAKA,52.18939352,20.88460812
51,01,KUŹNICY KOŁŁĄTAJOWSKIEJ,52.1889254,20.877188
56,02,DOJAZDOWA,52.19865639,20.91837242
63,01,PKP WŁOCHY,52.20526058,20.91564873
70,01,PAROWCOWA,52.21179183,20.91364036
73,01,WOJCIECHOWSKIEGO,52.19592669,20.87966181
75,01,PKP URSUS,52.19661648,20.88515549
84,03,ŁOPUSZAŃSKA,52.19543532,20.92971112
91,02,LEŻAJSKA,52.18885178,20.98085873
92,04,SASANKI,52.18405754,20.97772521
94,01,SASANKI,52.18267365,20.97830913
101,01,NIEMCEWICZA,52.22126563,20.98393235
106,01,LINDLEYA,52.22340977,20.9965087
108,04,SZCZĘŚLIWICKA,52.214961,20.96954081
111,03,SZCZĘŚLIWICKA,52.21284381,20.96735658
112,01,WAWELSKA,52.21684561,20.9818855
113,06,WAWELSKA,52.21687216,20.97986862
114,05,WAWELSKA,52.21595992,20.98282098
115,02,AL. WIELKOPOLSKI,52.21687592,20.99629178
116,01,AL. WIELKOPOLSKI,52.21651368,20.99542679
122,01,SZYSZKOWA,52.17196735,20.93959879
123,02,SZYSZKOWA,52.17081771,20.93782003
132,01,INSTYTUT LOTNICTWA,52.17872383,20.94692975
151,02,RASZYŃSKA,52.21980572,20.98985773
152,03,POMNIK LOTNIKA,52.21627,20.99134
157,02,BALEYA,52.19599585,20.98327803
160,03,RAKOWIEC,52.19819767,20.9848133
167,01,POMNIK LOTNIKA,52.2155618,20.98813713
170,01,RASZYŃSKA,52.21986067,20.98936433
171,02,SPISKA,52.22344875,20.98337432
179,06,DW. ZACHODNI,52.21826862,20.9650013
180,04,RONDO ZESŁAŃCÓW SYBERYJSKICH,52.21598104,20.96288118
187,01,PL. STARYNKIEWICZA,52.226023,20.994585
1,01,WŁOCHY-RATUSZ,52.19360306,20.96142475
4,01,INSTALATORÓW-KAM,52.19813945,20.95863154
10,06,HYNKA,52.19060767,20.9573153
16,02,KRAKOWIAKÓW,52.18529619,20.95346819
20,01,LEŻAJSKA,52.18854197,20.98022366
22,02,KOMITETU OBRONY ROBOTNIKÓW,52.18065705,20.97821654
23,01,OŚRODEK WOJSKOWY,52.17477265,20.97916597
25,02,ORZECHOWA,52.19214657,20.94900688
29,01,POPULARNA,52.20161394,20.93715912
33,01,DOJAZDOWA,52.19816211,20.92000965
39,04,WAŁOWICKA,52.20958385,20.91397492
41,01,WAGONOWNIA,52.21457503,20.93034492
44,01,PRZEPIÓRKI,52.20309467,20.90468487
45,01,URSUS-RATUSZ,52.20167518,20.89616974
52,01,PRAŻMOWSKA,52.19292115,20.87920216
55,04,RYŻOWA,52.19912216,20.91353312
61,02,RYBNICKA,52.20743,20.90585
64,03,PKP WŁOCHY,52.20719363,20.91601406
74,02,PKP URSUS,52.19745741,20.88740405
81,02,PŁUŻAŃSKA,52.20812062,20.92484341
97,01,KOMITETU OBRONY ROBOTNIKÓW,52.17899499,20.97816461
98,02,OŚRODEK WOJSKOWY,52.1752446,20.97948935
104,01,DRZEWIECKIEGO,52.18143801,20.97390918
117,01,BITWY WARSZAWSKIEJ 1920 R.,52.21152136,20.97726684
118,01,DICKENSA,52.2059551,20.97242354
119,02,KOROTYŃSKIEGO,52.20313407,20.96934638
137,02,BITWY WARSZAWSKIEJ 1920 R.,52.21048616,20.97571694
139,01,OCH-TEATR,52.21472335,20.97995995
155,02,PRUSZKOWSKA,52.20160175,20.98522743
156,02,RAKOWIEC,52.19899053,20.98434102
172,02,BIAŁOBRZESKA,52.22172447,20.97717785
176,02,DW. ZACHODNI,52.21805584,20.96585102
181,03,RONDO ZESŁAŃCÓW SYBERYJSKICH,52.21570053,20.96222192
185,02,ŚMIGŁOWCA,52.20961255,20.94835011
186,06,PL. STARYNKIEWICZA,52.22754662,20.99528437
188,02,PL. STARYNKIEWICZA,52.2261043,20.99358986
191,01,BANACHA,52.20991064,20.98039814
192,07,BANACHA,52.21039474,20.98447177
194,01,JASIELSKA,52.1983188,20.97940428
195,02,MOŁDAWSKA,52.20026916,20.97863724
197,02,WIŚLICKA,52.20489842,20.97625444
198,01,MOŁDAWSKA,52.20185444,20.97927933
5,02,RADAROWA,52.18876246,20.9629588
6,01,RADAROWA,52.18811646,20.96407703
7,01,HYNKA,52.19066453,20.95890758
8,02,HYNKA,52.18970814,20.957438
11,01,PKP RAKOWIEC,52.19799299,20.96546406
18,01,ASTRONAUTÓW,52.18456096,20.97496976
19,02,SASANKI,52.18407648,20.97922264
21,02,NOVOTEL,52.19092304,20.98156446
27,01,WKD RAKÓW,52.19435032,20.93608559
37,02,PKP WŁOCHY,52.20517192,20.91613755
43,01,SZUBERTA,52.20824864,20.90053901
48,02,PL. TYSIĄCLECIA,52.19328364,20.8923431
53,01,MALINOWA,52.19373358,20.88354062
54,03,RYŻOWA,52.19956384,20.91484945
57,01,ZAJEZDNIA KLESZCZOWA,52.19652214,20.92487554
58,02,URSUS-RATUSZ,52.20088871,20.89615653
60,02,SZUBERTA,52.20837616,20.89991763
66,05,PKP WŁOCHY,52.20615534,20.91275163
67,03,WAŁOWICKA,52.20989769,20.9146836
68,01,WAŁOWICKA,52.20874383,20.91392462
69,02,WAŁOWICKA,52.20860324,20.91427371
71,01,BEŁZY,52.19526228,20.87436022
72,02,BEŁZY,52.19514152,20.87293458
79,01,SYMPATYCZNA,52.20958205,20.92046344
80,02,SYMPATYCZNA,52.20972046,20.92013207
82,01,TECHNIKÓW,52.2043273,20.92338981
83,03,MIKOŁAJSKA,52.20344425,20.92609436
89,02,PRZEDPOLE,52.19344942,20.94208532
90,01,NOVOTEL,52.19071133,20.98099001
93,03,SASANKI,52.18297741,20.9799976
95,04,KOMITETU OBRONY ROBOTNIKÓW,52.18048131,20.97685266
96,03,KOMITETU OBRONY ROBOTNIKÓW,52.17916515,20.97945704
100,02,PKP SŁUŻEWIEC,52.1817029,20.98690026
103,02,OGRÓD DZIAŁKOWY IM. WARNEŃCZYKA,52.18466715,20.96002003
133,01,KOROTYŃSKIEGO,52.20093138,20.96752196
134,05,DICKENSA,52.20601875,20.97138463
138,05,BITWY WARSZAWSKIEJ 1920 R.,52.21058591,20.9775864
158,01,BALEYA,52.19562079,20.98266959
159,01,RAKOWIEC,52.19791737,20.98341329
161,01,PRUSZKOWSKA,52.2007884,20.9843907
162,04,PRUSZKOWSKA,52.2014826,20.98363453
163,01,UNIWERSYTET MEDYCZNY,52.2047729,20.98577326
166,02,POMNIK LOTNIKA,52.21694709,20.99031016
2,02,WŁOCHY-RATUSZ,52.19262784,20.96004528
15,01,KRAKOWIAKÓW,52.18494299,20.95366777
24,01,ORZECHOWA,52.19188117,20.94925715
26,01,PRZEDPOLE,52.19276761,20.94468808
30,01,PKP WKD AL. JEROZOLIMSKIE,52.20575968,20.94321605
31,02,MIKOŁAJSKA,52.20300306,20.92834597
35,02,TECHNIKÓW,52.20467335,20.92364856
38,03,SYMPATYCZNA,52.2103,20.91986
40,02,PAROWCOWA,52.21233,20.91389
47,02,SZANCERA,52.19570817,20.89783542
49,01,ADAMIECKIEGO,52.19364884,20.89580426
62,01,RYBNICKA,52.20754563,20.90487873
65,04,PKP WŁOCHY,52.20630765,20.91439296
76,02,LALKI,52.19769602,20.87879931
77,02,WOJCIECHOWSKIEGO,52.19586,20.87856
85,02,POPULARNA,52.20072421,20.93506204
86,04,POPULARNA,52.20167044,20.93473365
87,02,PKP WKD AL. JEROZOLIMSKIE,52.2057983,20.94274968
88,02,WKD RAKÓW,52.19452342,20.93610674
99,01,PKP SŁUŻEWIEC,52.18117862,20.98699118
102,01,OGRÓD DZIAŁKOWY IM. WARNEŃCZYKA,52.18422,20.96096
105,02,DRZEWIECKIEGO,52.18221323,20.97261331
120,02,INSTYTUT LOTNICTWA,52.18017308,20.94797245
136,06,BITWY WARSZAWSKIEJ 1920 R.,52.21157438,20.97554621
140,02,OCH-TEATR,52.21514631,20.97987392
154,02,UNIWERSYTET MEDYCZNY,52.20478,20.98633
175,01,DW. ZACHODNI,52.2181422,20.96706957
177,03,DW. ZACHODNI,52.21803732,20.96492562
184,01,ŚMIGŁOWCA,52.21041372,20.95029555
196,01,WIŚLICKA,52.20400776,20.97557053
204,07,SZCZĘŚLIWICE,52.20907781,20.96395324
205,01,SZCZĘŚLIWICE,52.2080801,20.96390527
214,03,GRZYMAŁY-SOKOŁOWSKIEGO,52.21850663,20.97414803
217,04,PL. UNII LUBELSKIEJ,52.21265649,21.0212014
230,02,ŁAGIEWNICKA,52.12842814,21.01827859
244,52,ŚW. BONIFACEGO,52.182658,21.055063
250,02,DOLINA SŁUŻEWIECKA,52.17592185,21.04462902
255,03,VOGLA,52.15984063,21.08898014
258,01,CZEKOLADOWA,52.13218284,21.10101438
260,03,PRZEKORNA,52.12416225,21.10274705
270,02,PL. BERNARDYŃSKI,52.19480226,21.0546795
193,02,SIEMIEŃSKIEGO,52.20229221,20.97393042
201,02,HALA KOPIŃSKA,52.21804274,20.97637204
210,04,OPACZEWSKA,52.21053536,20.96948786
223,18,METRO WILANOWSKA,52.17994308,21.02427517
233,02,JAGIELSKA,52.11532986,21.01859205
235,02,DĄBRÓWKA,52.10658251,21.01880905
243,52,CZARNOMORSKA,52.18574,21.05156
246,52,NAŁĘCZOWSKA,52.174861,21.063317
251,02,PATKOWSKIEGO,52.17289115,21.05457808
266,03,BARTYCKA,52.21176,21.04823
267,02,SIELCE,52.2078674,21.04854889
269,02,AL. WITOSA,52.19901764,21.05141909
273,01,GORASZEWSKA,52.1859683,21.06448501
284,01,KALORYCZNA,52.19870052,21.08129497
285,01,OGRODY DZIAŁKOWE BUDOWLANI II,52.19716652,21.08513285
288,01,STATKOWSKIEGO,52.19077307,21.08317937
293,01,IWICKA,52.20660341,21.04342582
295,01,BOBROWIECKA,52.2003234,21.04616032
301,02,WARNEŃSKA,52.18369641,21.04577036
303,01,NOSKOWSKIEGO,52.17251835,21.03903425
317,02,MODZELEWSKIEGO,52.18338536,21.01471113
320,02,TELEWIZJA POLSKA,52.18910071,21.01277101
322,01,KONDUKTORSKA,52.20095461,21.03134061
328,02,KOPCIŃSKIEGO,52.15858764,21.05508746
329,01,ŁOWICKA,52.20249953,21.0057256
332,03,METRO URSYNÓW,52.16195647,21.02635349
334,01,PIĘCIOLINII,52.15581943,21.02374098
338,01,URSYNÓW PŁD.,52.15392,21.03933
340,05,POLINEZYJSKA,52.15081057,21.04828249
341,03,MIKLASZEWSKIEGO,52.14819346,21.04315074
343,01,NATOLIN PŁN.,52.14681374,21.0546187
345,02,MIGDAŁOWA,52.14538473,21.05677397
346,01,EUROPEJSKA,52.1607448,21.09291941
352,01,GRABALÓWKI,52.15125998,21.13281353
355,02,MYSIADŁO,52.09855669,21.01904404
366,02,DOM ARTYSTÓW,52.08463778,21.07968939
379,02,SIEDLISKOWA,52.1762644,21.10712003
382,02,LOKAJSKIEGO,52.13972265,21.06877846
387,01,KIEPURY,52.13598045,21.07278643
409,02,ORZYCKA,52.17112507,21.00907763
410,01,BARTŁOMIEJA,52.16975185,21.00897199
414,01,MIŁOBĘDZKA,52.19652277,20.99354441
420,04,RACJONALIZACJI,52.186101,20.992908
173,01,GRZYMAŁY-SOKOŁOWSKIEGO,52.21995338,20.97186129
174,02,GRZYMAŁY-SOKOŁOWSKIEGO,52.22026502,20.97175612
182,05,RONDO ZESŁAŃCÓW SYBERYJSKICH,52.21680996,20.96321265
183,02,RONDO ZESŁAŃCÓW SYBERYJSKICH,52.2160878,20.95927855
189,01,SKOROCHÓD-MAJEWSKIEGO,52.20506648,20.97388389
190,02,BANACHA,52.20997679,20.98029272
200,04,GRZYMAŁY-SOKOŁOWSKIEGO,52.21953955,20.97200144
206,02,SZCZĘŚLIWICE,52.20797405,20.96382209
207,03,SZCZĘŚLIWICE,52.20788559,20.96375325
208,04,SZCZĘŚLIWICE,52.20779441,20.96366963
209,05,SZCZĘŚLIWICE,52.2076997,20.96360377
212,01,HALA KOPIŃSKA,52.21720377,20.97808221
215,06,GRZYMAŁY-SOKOŁOWSKIEGO,52.21852126,20.97289442
216,05,GRZYMAŁY-SOKOŁOWSKIEGO,52.21813015,20.9725938
220,02,PARK DRESZERA,52.19808789,21.02426074
222,02,KRÓLIKARNIA,52.19076,21.02475
224,02,WYŚCIGI,52.1668758,21.01810314
225,02,POLECZKI,52.15408,21.01796
226,02,GRABÓW,52.14798137,21.0178616
227,02,SÓJKI,52.14424283,21.0179175
228,02,ŻOŁNY,52.14045158,21.01816563
232,02,KAPELI,52.11824293,21.01852839
234,02,KARCZUNKOWSKA,52.11205566,21.0186689
236,01,TROMBITY,52.11028081,21.00608129
239,02,KOSTRZEWSKIEGO,52.197243,21.039575
242,52,MANGALIA,52.18838,21.04875
248,01,PODBIPIĘTY,52.17790437,21.02949437
252,02,OS. ARBUZOWA,52.17157333,21.06043842
254,08,WILANÓW,52.16718724,21.08480861
256,02,POWSINEK,52.15320478,21.09161259
259,01,ROSOCHATA,52.12697776,21.10340444
261,02,ANDRUTOWA,52.12314465,21.09854331
265,01,POWSIN-PARK KULTURY,52.11673033,21.0928899
268,02,CHEŁMSKA,52.20374937,21.04967691
271,03,GOŁKOWSKA,52.19297043,21.05762716
272,02,LIMANOWSKIEGO,52.1909241,21.05932485
274,02,SADYBA,52.18276412,21.06845763
286,01,AUGUSTÓWKA,52.19497262,21.08782202
297,02,JEZIORKO CZERNIAKOWSKIE,52.19196485,21.06778703
299,01,KLARYSEWSKA,52.18482028,21.06085977
309,01,WYCZÓŁKI,52.15825,21.00238
311,01,MADALIŃSKIEGO-SZPITAL,52.20426808,21.01584311
219,02,DWORKOWA,52.20611633,21.02289313
221,02,MALCZEWSKIEGO,52.19523714,21.02446817
229,02,BOGATKI,52.13290767,21.01818117
231,02,PELIKANÓW,52.12364987,21.01839406
249,01,DOMINIKAŃSKA,52.17691891,21.03590512
253,01,KRÓLOWEJ MARYSIEŃKI,52.16771465,21.0765451
257,02,PAŁACOWA,52.14756618,21.09328959
262,02,GĄSEK,52.12113452,21.09388482
276,02,ŁOWCZA,52.17553567,21.07758064
277,01,KOSIARZY,52.17086242,21.0819217
281,01,SIEKIERKOWSKA,52.20879214,21.07737454
292,01,STĘPIŃSKA,52.20666098,21.03697558
296,01,OS. BERNARDYŃSKA,52.19224289,21.06438163
298,01,SYPNIEWSKA,52.19058275,21.07571734
305,01,ARBUZOWA,52.16759449,21.04379183
308,02,ŁĄCZYNY,52.15675048,21.00263147
315,02,KSAWERÓW,52.18722729,21.01824471
326,03,TELIGI,52.15471935,21.05083989
331,04,METRO URSYNÓW,52.161971,21.02937894
336,01,METRO STOKŁOSY,52.15648653,21.03518525
339,01,MAGELLANA,52.15508708,21.04220674
347,02,VOGLA-MORYSIN,52.16128232,21.10079577
360,02,URZĄD MIASTA,52.0743008,21.02834453
362,01,PKP PIASECZNO,52.06528235,21.01909546
365,02,ZIELONA,52.07686986,21.04855952
368,01,SOBIESKIEGO,52.08848419,21.12145304
374,02,POLNA,52.09669768,21.1167013
375,01,MAŁCUŻYŃSKIEGO,52.13905749,21.05516947
377,02,ZAŚCIANKOWA,52.16708,21.108
380,01,ZAOLZIAŃSKA,52.16077283,21.02101645
390,02,ŚNIADECKICH,52.08488058,21.07544334
391,02,CHYLICZKI,52.08457915,21.0653503
396,02,ODYŃCA,52.19719961,21.01322656
397,02,POLSKIE RADIO,52.19366365,21.01486755
404,01,KONSTRUKTORSKA,52.18484309,21.00187701
405,01,DOMANIEWSKA,52.18270238,21.00194713
407,02,CYBERNETYKI,52.17626502,21.00271504
413,01,POSTĘPU,52.17886102,20.99838283
429,01,METRO NATOLIN,52.14001177,21.05860805
430,02,MIELCZARSKIEGO,52.13114645,21.06137629
431,01,RYBAŁTÓW,52.13167745,21.05593542
432,01,POŁUDNIOWA,52.09616463,21.12296217
275,03,WIERTNICZA,52.17957734,21.07257264
278,01,BUDEXPO,52.21273645,21.05934353
279,02,FIGOWA,52.21239701,21.06780467
280,02,ŁOSOSIOWA,52.21171443,21.07418154
283,02,ANTONIEWSKA,52.20036794,21.07790114
290,01,ZAWODZIE,52.18452144,21.08073825
291,01,SANTOCKA,52.18264531,21.07761707
294,01,ZAKRZEWSKA,52.20215599,21.04209643
302,02,WRÓBLA,52.17351286,21.03072308
304,02,NOWOURSYNOWSKA,52.17099,21.04186
306,01,SGGW-REKTORAT,52.16246497,21.04781839
307,01,TANGO,52.15396651,21.01187066
319,02,METRO WIERZBNO,52.18959714,21.01691635
325,03,STRZELECKIEGO,52.15718538,21.04620855
327,01,NUGAT,52.15581243,21.05189881
330,01,TAGORE'A,52.19532617,21.00822043
333,02,MEGASAM,52.15889276,21.02130349
335,01,DUNIKOWSKIEGO,52.15435,21.0319
344,01,SZOLC-ROGOZIŃSKIEGO,52.14991592,21.05326437
350,02,ZAWADY,52.15944788,21.11883621
356,01,ENERGETYCZNA,52.08736692,21.0192783
358,01,KUSOCIŃSKIEGO,52.07986891,21.02141692
363,02,ZALESIE DOLNE,52.05760853,21.00864892
367,01,PARK ZDROJOWY,52.08425626,21.11972476
370,02,KLARYSEW,52.10319038,21.1144123
378,02,JARA,52.17301197,21.10777787
381,02,BELGRADZKA,52.14300133,21.06574238
385,02,GRZEGORZEWSKIEJ,52.15320581,21.05558265
386,02,PŁASKOWICKIEJ,52.15001435,21.05923104
394,02,MADALIŃSKIEGO,52.20365106,21.01009549
398,01,JOLIOT-CURIE,52.19253394,21.01103763
399,02,STEFANA BATOREGO,52.21018503,21.0050538
401,05,KULSKIEGO,52.20194377,21.00252397
403,01,WOŁOSKA,52.19479737,21.00143716
406,06,RONDO UNII EUROPEJSKIEJ,52.17905483,21.0026017
408,02,GOTARDA,52.17220753,21.004566
412,01,INSTYTUT FIZYKI,52.17744119,21.0072489
416,01,INSTYTUT REUMATOLOGII,52.191005,20.99548
421,01,STOLBUD,52.18433567,20.99764571
447,02,BUKOWIŃSKA,52.18683353,21.02497196
457,02,METRO WILANOWSKA,52.181484,21.023139
461,01,AL. LOTNIKÓW,52.17230951,21.01951248
424,01,JADŹWINGÓW,52.17120939,21.0043615
428,01,METRO IMIELIN,52.1502028,21.04639549
441,04,DWORKOWA,52.20530318,21.02142291
442,01,DWORKOWA,52.20501425,21.02265571
456,08,METRO WILANOWSKA,52.18000631,21.02007056
462,01,WYŚCIGI,52.16432854,21.01705274
465,04,POLECZKI,52.15338136,21.01563091
467,01,POLECZKI,52.15195035,21.01732262
468,01,GRABÓW,52.14672,21.01745
469,01,SÓJKI,52.14308098,21.01754398
470,01,ŻOŁNY,52.13844711,21.01748697
474,01,KAPELI,52.1170865,21.01812136
476,01,KARCZUNKOWSKA,52.11068822,21.01828253
478,02,TROMBITY,52.11024736,21.00503109
484,01,DOLNA,52.202134,21.034965
501,02,KRÓLOWEJ MARYSIEŃKI,52.16840823,21.07462128
513,02,CZEKOLADOWA,52.13301236,21.100987
522,01,BARTYCKA,52.21208,21.04697
523,02,BARTYCKA,52.21231042,21.04731166
526,01,CHEŁMSKA,52.20145235,21.04976483
527,03,CHEŁMSKA,52.2022923,21.04847167
529,02,GOŁKOWSKA,52.19304914,21.05835714
531,01,LIMANOWSKIEGO,52.18955299,21.06049017
557,01,EC SIEKIERKI,52.19336838,21.0840058
562,02,ZAWODZIE,52.18382408,21.07949901
564,02,STĘPIŃSKA,52.206984,21.035327
566,02,ZAKRZEWSKA,52.2021794,21.04121682
568,02,OS. BERNARDYŃSKA,52.19256715,21.06249527
569,01,JEZIORKO CZERNIAKOWSKIE,52.19187985,21.06805368
581,01,NOWOURSYNOWSKA,52.16983489,21.03972014
587,02,MADALIŃSKIEGO-SZPITAL,52.2039259,21.01368181
591,01,KRASICKIEGO,52.19675508,21.02004344
592,02,KRASICKIEGO,52.19659921,21.01818844
597,01,MODZELEWSKIEGO,52.18292453,21.0140017
602,05,METRO WIERZBNO,52.18922366,21.01835095
603,06,METRO WIERZBNO,52.18915114,21.01617483
604,01,TELEWIZJA POLSKA,52.18900925,21.01280621
607,02,KONDUKTORSKA,52.20068999,21.02976268
616,02,STRZELECKIEGO,52.15716251,21.04385147
618,04,STRZELECKIEGO,52.15606,21.0428
629,04,DUNIKOWSKIEGO,52.15457445,21.02986078
640,02,POLINEZYJSKA,52.15153968,21.04708455
642,01,MIKLASZEWSKIEGO,52.14722,21.0428
466,03,POLECZKI,52.15241,21.01924
471,01,BOGATKI,52.1318761,21.01777287
473,01,PELIKANÓW,52.12251433,21.01802036
475,04,KARCZUNKOWSKA,52.11118228,21.01741315
481,01,SPACEROWA,52.20572,21.031851
491,03,ŚW. BONIFACEGO,52.18223375,21.05677543
496,02,PODBIPIĘTY,52.17868003,21.02665297
499,01,DOLINA SŁUŻEWIECKA,52.17455445,21.04376914
503,01,WILANÓW,52.16500815,21.08412421
508,03,WILANÓW,52.16771692,21.0838978
510,01,VOGLA,52.15878801,21.08734439
515,03,ROSOCHATA,52.12805337,21.10449044
516,01,PRZEKORNA,52.12486516,21.10235067
518,02,WAFLOWA,52.11909397,21.10230165
530,01,GOŁKOWSKA,52.19226598,21.05708307
534,03,GORASZEWSKA,52.18756722,21.06320327
535,01,SADYBA,52.18176227,21.06899928
537,05,SADYBA,52.18137,21.06898
543,01,ŁOWCZA,52.17436401,21.07829991
544,02,KOSIARZY,52.17226798,21.08095546
548,02,SIEKIERKOWSKA,52.20889454,21.07735138
551,01,ANTONIEWSKA,52.20061297,21.07736129
553,02,OGRODY DZIAŁKOWE BUDOWLANI II,52.19746802,21.08485964
571,02,KLARYSEWSKA,52.18462002,21.0602767
577,01,WRÓBLA,52.1734078,21.0295802
579,03,NOWOURSYNOWSKA,52.1693814,21.04121712
583,02,SGGW-REKTORAT,52.1637674,21.04687161
595,04,OS. DOMANIEWSKA,52.18355219,21.0191841
600,01,SMOLUCHOWSKIEGO,52.17927387,21.01394242
601,01,METRO WIERZBNO,52.188551,21.01722596
611,06,URSYNÓW PŁN.,52.16192472,21.03697647
613,03,URSYNÓW PŁN.,52.16047938,21.03646189
615,08,URSYNÓW PŁN.,52.16216493,21.03385421
620,02,TELIGI,52.1554187,21.04907498
623,02,TAGORE'A,52.19536927,21.00738177
626,01,MEGASAM,52.15808078,21.02121537
628,02,DUNIKOWSKIEGO,52.15313478,21.02974492
631,03,METRO STOKŁOSY,52.15574535,21.03510447
632,02,HERBSTA,52.15132505,21.02620426
636,04,URSYNÓW PŁD.,52.15430934,21.03785338
638,06,URSYNÓW PŁD.,52.153908,21.037503
645,02,BRACI WAGÓW,52.14371261,21.04817025
646,08,NATOLIN PŁN.,52.14632256,21.05345493
659,01,ZAWADY,52.15945773,21.11874076
666,04,LAMINA,52.08328521,21.0224156
684,01,MANDARYNKI,52.14463933,21.06385197
694,01,LOKAJSKIEGO,52.13879058,21.0694997
712,01,MADALIŃSKIEGO,52.20281,21.01019
723,06,WOŁOSKA,52.19581624,21.00087875
728,06,DOMANIEWSKA,52.18340185,21.00142852
731,02,RONDO UNII EUROPEJSKIEJ,52.17851527,21.00083576
733,01,GOTARDA,52.1712293,21.00579843
736,01,BEŁDAN,52.1741841,21.0135795
738,02,INSTYTUT FIZYKI,52.17805715,21.00621486
739,02,POSTĘPU,52.17971333,20.99546326
745,02,JADŹWINGÓW,52.17054775,21.0033535
746,03,BOKSERSKA,52.16938247,20.99821733
750,02,METRO SŁUŻEW,52.17347266,21.02536019
754,02,RYBAŁTÓW,52.1311772,21.056685
758,02,POŁUDNIOWA,52.09568459,21.12227712
779,16,DW. CENTRALNY,52.22956292,21.00530538
786,04,DW. CENTRALNY,52.22898986,21.0014102
788,02,EMILII PLATER,52.23317,21.00307
802,02,LITEWSKA,52.21606225,21.0202861
807,02,MARSZAŁKOWSKA,52.21809098,21.01970788
808,02,HOŻA,52.22669335,21.01385811
816,02,KRÓLEWSKA,52.23758079,21.0073208
817,04,PL. BANKOWY,52.24303234,21.00257305
819,01,CENTRUM,52.22907632,21.01190851
820,06,CENTRUM,52.2295892,21.00996218
821,04,CENTRUM,52.23142567,21.01099564
828,03,KRÓLEWSKA,52.23853103,21.00793604
831,02,PL. BANKOWY,52.24376141,21.00183924
838,03,MURANOWSKA,52.25342041,20.99678067
851,01,WSPÓLNA,52.22817443,21.01758458
855,02,PIĘKNA,52.22321971,21.02433773
868,01,PARK TRAUGUTTA,52.25871445,21.00339476
879,01,CZERNIAKOWSKA,52.23037692,21.03371252
881,04,PKP POWIŚLE,52.23468876,21.03026619
883,01,ŚNIEGOCKIEJ,52.22665639,21.033892
894,02,HALA MIROWSKA,52.23781432,20.99656163
896,02,RONDO ONZ,52.23447889,20.99796427
897,02,KOSZYKOWA,52.22299163,21.00598298
904,02,INFLANCKA,52.2539497,20.99457696
911,02,KRUCZA,52.23132706,21.01813305
912,02,WSPÓLNA,52.22683754,21.01847698
913,01,MOKOTOWSKA,52.22345819,21.01839308
921,04,PIĘKNA,52.2239953,21.02476605
930,01,NOWY ŚWIAT,52.23659987,21.01589641
931,02,UNIWERSYTET,52.23921015,21.01729981
937,02,ORDYNACKA,52.23583944,21.01833028
940,04,KONWIKTORSKA,52.25550393,21.00441003
944,02,SANGUSZKI,52.25510126,21.0119433
956,03,TOPIEL,52.23705668,21.02624089
959,04,KSIĄŻĘCA,52.23017279,21.02955332
960,02,ŚNIEGOCKIEJ,52.22539759,21.03445684
963,06,ROZBRAT,52.22193223,21.0366509
965,01,ROZBRAT,52.2222893,21.03761771
966,01,SZWOLEŻERÓW,52.2151739,21.04591001
968,01,ZARUSKIEGO,52.21871899,21.04554576
972,03,TORWAR,52.22410538,21.04361288
975,07,TORWAR,52.22298767,21.04330922
984,02,ANIELEWICZA,52.24782961,20.98860276
991,07,KINO FEMINA,52.24123395,20.99388396
994,02,AL. JANA PAWŁA II,52.23574643,20.99566294
995,05,RONDO ONZ,52.23340897,21.00008592
996,01,RONDO ONZ,52.23170971,20.9989979
998,02,NOWOWIEJSKA,52.22102929,21.00505265
1004,01,ZAJEZDNIA WOLA,52.23507466,20.97417063
1005,01,OKOPOWA,52.2371231,20.98095853
1017,01,NISKA,52.24326735,20.88434615
1018,01,FORTOWA,52.24691,20.88362
1025,01,GÓRALSKA,52.23964952,20.93690955
1026,02,METRO ULRYCHÓW,52.24053895,20.93001079
1031,02,MUZEUM POWSTANIA WARSZAWSKIEGO,52.23353415,20.98366735
1040,02,SIEMIATYCKA,52.22461305,20.89733788
1042,02,BATALIONÓW CHŁOPSKICH,52.23225993,20.8969407
1046,01,FORT BLIZNE,52.24591102,20.8975963
1051,01,HALA WOLA,52.22843487,20.91531772
1052,02,PL. KASZTELAŃSKI,52.23182884,20.91509288
1053,02,CZUMY,52.23723324,20.91399816
1055,01,PIASTÓW ŚLĄSKICH,52.2641208,20.92882865
1070,01,NISKA,52.24936678,20.97921204
1071,02,SIENNA,52.23070641,20.99332913
1073,01,MORY,52.21581957,20.86038572
1076,02,PARAFIALNA,52.22415,20.95826
1080,01,BROŻKA,52.24295386,20.94468726
1082,02,ZNANA,52.23392884,20.92805884
1083,01,STRĄKOWA,52.23206898,20.92582806
1092,01,JAWCZYCE,52.21527316,20.85140104
